dataset,split,kind,window_id,predicted_malicious_ips,predicted_malicious_ip_count,true_malicious_ips,true_malicious_ip_count
normal_test_01,test,normal,1,59.166.0.2;59.166.0.7;59.166.0.4;59.166.0.0;59.166.0.3;59.166.0.1;59.166.0.5;59.166.0.8;59.166.0.6;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.12;10.40.85.1;10.40.182.1;10.40.85.10;149.171.126.3;149.171.126.5;149.171.126.0;149.171.126.7,20,,0
normal_test_01,test,normal,2,59.166.0.1;59.166.0.2;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.12;10.40.85.1;149.171.126.14;149.171.126.8;10.40.182.1;149.171.126.4;149.171.126.7;149.171.126.0;149.171.126.5;149.171.126.6,15,,0
normal_test_01,test,normal,3,59.166.0.2;59.166.0.4;59.166.0.9;59.166.0.1;59.166.0.3;59.166.0.7;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.3;149.171.126.0;149.171.126.2;149.171.126.9;10.40.85.10;10.40.182.1;10.40.85.1;149.171.126.4;149.171.126.5;149.171.126.6;149.171.126.7,22,,0
normal_test_01,test,normal,4,59.166.0.2;59.166.0.4;59.166.0.1;59.166.0.5;59.166.0.8;59.166.0.9;59.166.0.3;59.166.0.0;59.166.0.6;59.166.0.7;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;10.40.85.10;149.171.126.0;149.171.126.5;10.40.182.1;149.171.126.1;149.171.126.8;10.40.85.1;149.171.126.17;149.171.126.2;149.171.126.7;149.171.126.9,26,,0
normal_test_01,test,normal,5,59.166.0.3;59.166.0.1;59.166.0.7;59.166.0.2;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.6;10.40.182.1;10.40.85.1;149.171.126.5;149.171.126.9;10.40.85.10;149.171.126.1;149.171.126.17;149.171.126.3,19,,0
normal_test_01,test,normal,6,59.166.0.4;59.166.0.0;59.166.0.9;59.166.0.1;59.166.0.2;59.166.0.7;59.166.0.3;59.166.0.8;59.166.0.5;59.166.0.6;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.6;149.171.126.8;149.171.126.0;149.171.126.3;149.171.126.7;10.40.85.1;10.40.85.10;149.171.126.1,22,,0
normal_test_01,test,normal,7,59.166.0.5;59.166.0.4;59.166.0.6;59.166.0.2;59.166.0.0;59.166.0.1;59.166.0.3;59.166.0.7;59.166.0.9;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.85.1;149.171.126.8;149.171.126.7;10.40.182.1;149.171.126.2;149.171.126.3;149.171.126.1,22,,0
normal_test_01,test,normal,8,59.166.0.5;59.166.0.2;59.166.0.4;59.166.0.1;59.166.0.9;59.166.0.6;59.166.0.7;59.166.0.0;59.166.0.8;59.166.0.3;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;10.40.85.10;149.171.126.4;10.40.85.1;149.171.126.0;149.171.126.17,20,,0
normal_test_01,test,normal,9,59.166.0.4;59.166.0.1;59.166.0.0;59.166.0.7;59.166.0.5;59.166.0.2;59.166.0.3;59.166.0.8;59.166.0.9;59.166.0.6;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.4;149.171.126.1;10.40.85.1;149.171.126.2;149.171.126.5;149.171.126.7;10.40.182.1;149.171.126.13;149.171.126.6;149.171.126.8;149.171.126.9,26,,0
normal_test_01,test,normal,10,59.166.0.0;59.166.0.3;59.166.0.4;59.166.0.1;59.166.0.5;59.166.0.7;59.166.0.2;59.166.0.8;59.166.0.9;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.15;10.40.85.1;10.40.85.10;149.171.126.6;149.171.126.9;10.40.182.1;149.171.126.16;149.171.126.8;192.168.241.243,22,,0
normal_test_01,test,normal,11,59.166.0.3;59.166.0.5;59.166.0.0;59.166.0.2;59.166.0.1;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.2;149.171.126.4;149.171.126.9;10.40.85.1;10.40.85.10;149.171.126.11;149.171.126.13;149.171.126.3;149.171.126.5,19,,0
normal_test_01,test,normal,12,59.166.0.0;59.166.0.4;59.166.0.3;59.166.0.2;59.166.0.9;59.166.0.1;59.166.0.6;59.166.0.8;59.166.0.5;149.171.126.18;149.171.126.14;149.171.126.12;149.171.126.15;149.171.126.5;149.171.126.8;149.171.126.9;10.40.182.1;10.40.85.1;149.171.126.2;149.171.126.6;149.171.126.0;149.171.126.1;149.171.126.3,23,,0
normal_test_01,test,normal,13,59.166.0.3;59.166.0.4;59.166.0.2;59.166.0.5;59.166.0.7;59.166.0.1;59.166.0.6;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.14;10.40.85.1;149.171.126.4;149.171.126.6;149.171.126.7;10.40.182.1;10.40.182.6;10.40.85.10;149.171.126.3,19,,0
normal_test_01,test,normal,14,59.166.0.1;59.166.0.5;59.166.0.3;59.166.0.6;59.166.0.8;59.166.0.7;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;10.40.85.10;149.171.126.9;149.171.126.2;149.171.126.4;10.40.182.1;10.40.85.1;149.171.126.3;149.171.126.8,19,,0
normal_test_02,test,normal,0,59.166.0.4;59.166.0.0;59.166.0.7;59.166.0.8;59.166.0.2;59.166.0.3;59.166.0.1;59.166.0.6;59.166.0.5;59.166.0.9;149.171.126.12;10.40.182.1;10.40.85.1;149.171.126.1;149.171.126.7;149.171.126.8;149.171.126.0;149.171.126.13;149.171.126.16,19,,0
normal_test_02,test,normal,1,59.166.0.3;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.15;149.171.126.14;10.40.182.1;149.171.126.4;149.171.126.6;149.171.126.3;149.171.126.5;149.171.126.7;10.40.85.1;10.40.85.10;149.171.126.2;149.171.126.8;149.171.126.9,17,,0
normal_test_02,test,normal,2,59.166.0.5;59.166.0.4;59.166.0.2;59.166.0.6;59.166.0.3;59.166.0.7;59.166.0.0;59.166.0.8;59.166.0.9;59.166.0.1;149.171.126.6;149.171.126.1;149.171.126.5;10.40.85.1;10.40.85.10,15,,0
normal_test_02,test,normal,3,59.166.0.1;59.166.0.0;59.166.0.6;59.166.0.3;59.166.0.7;59.166.0.5;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.14;10.40.85.10;149.171.126.3;10.40.85.1;149.171.126.2;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.17;149.171.126.9,20,,0
normal_test_02,test,normal,4,59.166.0.4;59.166.0.1;59.166.0.0;59.166.0.9;59.166.0.8;59.166.0.2;59.166.0.5;59.166.0.7;59.166.0.3;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.15;10.40.182.1;10.40.85.10;149.171.126.2;149.171.126.8;149.171.126.3;149.171.126.4;149.171.126.0;149.171.126.1;149.171.126.6,23,,0
normal_test_02,test,normal,5,59.166.0.5;59.166.0.9;59.166.0.0;59.166.0.3;59.166.0.7;59.166.0.1;149.171.126.18;149.171.126.10;149.171.126.15;149.171.126.14;149.171.126.12;10.40.85.1;10.40.85.10;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.5;149.171.126.3;149.171.126.4;149.171.126.6;149.171.126.7;149.171.126.8;149.171.126.9,23,,0
normal_test_02,test,normal,6,59.166.0.0;59.166.0.1;59.166.0.3;59.166.0.7;59.166.0.5;59.166.0.6;59.166.0.8;59.166.0.4;59.166.0.2;59.166.0.9;149.171.126.12;149.171.126.15;10.40.85.10;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.4;149.171.126.5,18,,0
normal_test_02,test,normal,7,59.166.0.0;59.166.0.5;59.166.0.1;59.166.0.7;59.166.0.2;59.166.0.4;59.166.0.3;59.166.0.9;59.166.0.8;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.1;10.40.85.10;149.171.126.0;149.171.126.4;149.171.126.7;149.171.126.9,20,,0
normal_test_02,test,normal,8,59.166.0.3;59.166.0.0;59.166.0.2;59.166.0.4;59.166.0.7;59.166.0.6;59.166.0.5;59.166.0.1;59.166.0.8;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.12;149.171.126.7;10.40.182.1;149.171.126.0;149.171.126.2;10.40.182.6;10.40.85.10;149.171.126.5;149.171.126.6;149.171.126.9,24,,0
normal_test_02,test,normal,9,59.166.0.2;59.166.0.0;59.166.0.6;59.166.0.3;59.166.0.1;59.166.0.7;59.166.0.5;59.166.0.4;59.166.0.8;59.166.0.9;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.15;10.40.85.10;10.40.182.1;10.40.85.1;149.171.126.1;149.171.126.8;10.40.182.6;149.171.126.0;149.171.126.17;149.171.126.3;149.171.126.4;149.171.126.7;149.171.126.9,26,,0
normal_test_02,test,normal,10,59.166.0.1;59.166.0.5;59.166.0.4;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.15;149.171.126.4;149.171.126.3;149.171.126.8;10.40.182.1;149.171.126.1;149.171.126.5;149.171.126.6;149.171.126.7,17,,0
normal_test_02,test,normal,11,59.166.0.2;59.166.0.6;59.166.0.5;59.166.0.7;59.166.0.1;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.15;149.171.126.14;10.40.85.1;149.171.126.6;149.171.126.0;149.171.126.3;149.171.126.4;149.171.126.7;149.171.126.9,18,,0
normal_test_02,test,normal,12,59.166.0.1;59.166.0.4;59.166.0.0;59.166.0.3;59.166.0.2;59.166.0.7;59.166.0.5;59.166.0.8;59.166.0.6;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;10.40.182.1;149.171.126.2;149.171.126.3;149.171.126.6;149.171.126.7;10.40.85.1;149.171.126.1;149.171.126.17;149.171.126.8,23,,0
normal_test_02,test,normal,13,59.166.0.2;59.166.0.3;59.166.0.4;59.166.0.1;59.166.0.5;59.166.0.0;59.166.0.7;59.166.0.6;59.166.0.8;59.166.0.9;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.12;10.40.85.1;149.171.126.3;149.171.126.5;10.40.182.1;10.40.85.10;149.171.126.1;149.171.126.16;149.171.126.8;149.171.126.9,23,,0
normal_test_02,test,normal,14,59.166.0.4;59.166.0.5;59.166.0.2;59.166.0.0;59.166.0.9;59.166.0.8;59.166.0.6;59.166.0.1;59.166.0.3;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.10;10.40.85.10;149.171.126.9;149.171.126.4;149.171.126.5;149.171.126.7;10.40.85.1;10.40.182.1;149.171.126.1;149.171.126.16;149.171.126.2,23,,0
normal_train_01,train,normal,0,59.166.0.4;59.166.0.0;59.166.0.9;59.166.0.3;59.166.0.1;59.166.0.5;59.166.0.8;59.166.0.2;149.171.126.18;10.40.85.1;10.40.85.10;149.171.126.1;149.171.126.3;149.171.126.6;149.171.126.8;149.171.126.2;149.171.126.0;149.171.126.7,18,,0
normal_train_01,train,normal,1,59.166.0.1;59.166.0.7;59.166.0.3;59.166.0.0;59.166.0.9;59.166.0.5;59.166.0.8;149.171.126.18;149.171.126.14;149.171.126.10;149.171.126.12;149.171.126.15;10.40.85.1;10.40.182.1;149.171.126.3;149.171.126.4;149.171.126.0;149.171.126.1;149.171.126.16;149.171.126.2;149.171.126.7;149.171.126.8;149.171.126.9,23,,0
normal_train_01,train,normal,2,59.166.0.5;59.166.0.4;59.166.0.8;59.166.0.7;59.166.0.2;59.166.0.6;59.166.0.0;59.166.0.3;59.166.0.9;59.166.0.1;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.15;149.171.126.12;10.40.182.1;10.40.85.1;149.171.126.0;149.171.126.7;10.40.182.6;10.40.85.10;149.171.126.3;149.171.126.4;149.171.126.6,24,,0
normal_train_01,train,normal,3,59.166.0.5;59.166.0.2;59.166.0.4;59.166.0.6;59.166.0.9;59.166.0.0;59.166.0.7;59.166.0.3;59.166.0.1;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;10.40.85.1;10.40.182.1;10.40.85.10;149.171.126.3;149.171.126.5;149.171.126.9;149.171.126.1;149.171.126.4;149.171.126.6;149.171.126.7,24,,0
normal_train_01,train,normal,4,59.166.0.0;59.166.0.1;59.166.0.5;59.166.0.7;59.166.0.6;59.166.0.4;59.166.0.9;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.85.1;149.171.126.4;149.171.126.8;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.1;149.171.126.16;149.171.126.5;149.171.126.6;149.171.126.7;149.171.126.9,25,,0
normal_train_01,train,normal,5,59.166.0.4;59.166.0.0;59.166.0.6;59.166.0.5;59.166.0.3;59.166.0.8;59.166.0.7;149.171.126.18;149.171.126.10;149.171.126.12;149.171.126.14;10.40.85.1;149.171.126.2;149.171.126.9;149.171.126.0;149.171.126.1;149.171.126.17;149.171.126.3;149.171.126.4,19,,0
normal_train_01,train,normal,6,59.166.0.6;59.166.0.1;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;10.40.85.1;149.171.126.2;149.171.126.0;149.171.126.3;149.171.126.5;10.40.85.10;149.171.126.11;149.171.126.7;149.171.126.9,16,,0
normal_train_01,train,normal,7,59.166.0.1;59.166.0.5;59.166.0.2;59.166.0.3;59.166.0.0;59.166.0.6;59.166.0.9;59.166.0.7;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.15;10.40.85.1;149.171.126.2;149.171.126.5;10.40.85.10;149.171.126.1;149.171.126.3,19,,0
normal_train_01,train,normal,8,59.166.0.0;59.166.0.1;59.166.0.7;59.166.0.2;59.166.0.3;59.166.0.9;59.166.0.6;59.166.0.5;59.166.0.4;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.12;149.171.126.10;149.171.126.3;149.171.126.7;149.171.126.9;10.40.182.1;10.40.85.1;10.40.85.10;149.171.126.2;149.171.126.6,22,,0
normal_train_01,train,normal,9,59.166.0.3;59.166.0.1;59.166.0.4;59.166.0.2;59.166.0.6;59.166.0.9;59.166.0.7;59.166.0.0;59.166.0.8;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.12;10.40.182.1;149.171.126.2;149.171.126.3;149.171.126.4;149.171.126.5;149.171.126.6;10.40.182.6;10.40.85.1;149.171.126.1;149.171.126.7;149.171.126.8;149.171.126.9,26,,0
normal_train_01,train,normal,10,59.166.0.0;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.15;149.171.126.14;10.40.85.1;149.171.126.1;149.171.126.7;149.171.126.2;149.171.126.4;149.171.126.5;10.40.85.10;149.171.126.0;149.171.126.6;149.171.126.9,16,,0
normal_train_01,train,normal,11,59.166.0.4;59.166.0.3;59.166.0.6;59.166.0.7;59.166.0.0;59.166.0.2;59.166.0.8;59.166.0.9;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.12;149.171.126.15;149.171.126.4;149.171.126.5;149.171.126.7;10.40.182.1;10.40.85.10;149.171.126.16;149.171.126.2;149.171.126.6,21,,0
normal_train_01,train,normal,12,59.166.0.1;59.166.0.3;59.166.0.0;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.12;149.171.126.1;10.40.85.1;149.171.126.2;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.3;149.171.126.4;149.171.126.5;149.171.126.6;149.171.126.9,20,,0
normal_train_01,train,normal,13,59.166.0.5;59.166.0.2;59.166.0.6;59.166.0.7;59.166.0.1;59.166.0.3;59.166.0.0;59.166.0.4;59.166.0.9;59.166.0.8;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.15;149.171.126.12;10.40.85.1;149.171.126.1;10.40.182.1;149.171.126.2;149.171.126.3;149.171.126.5;149.171.126.6;149.171.126.7;149.171.126.8,24,,0
normal_train_01,train,normal,14,59.166.0.5;59.166.0.0;59.166.0.6;59.166.0.3;59.166.0.4;59.166.0.9;149.171.126.18;149.171.126.12;149.171.126.10;10.40.182.1;10.40.85.1;149.171.126.3;149.171.126.6;10.40.85.10;149.171.126.4;149.171.126.5;149.171.126.0;149.171.126.2;149.171.126.9,19,,0
normal_train_02,train,normal,0,59.166.0.3;59.166.0.4;59.166.0.2;59.166.0.5;59.166.0.9;59.166.0.0;59.166.0.8;59.166.0.1;59.166.0.7;59.166.0.6;149.171.126.18;149.171.126.10;149.171.126.15;149.171.126.14;149.171.126.12;149.171.126.19;149.171.126.3;10.40.182.1;10.40.85.1;10.40.85.10;149.171.126.11;149.171.126.2;149.171.126.4;149.171.126.5;149.171.126.7;149.171.126.8;149.171.126.9,27,,0
normal_train_02,train,normal,1,59.166.0.0;59.166.0.9;59.166.0.3;59.166.0.5;59.166.0.4;59.166.0.1;59.166.0.2;59.166.0.8;149.171.126.18;149.171.126.14;149.171.126.10;149.171.126.12;149.171.126.15;149.171.126.8;149.171.126.3;149.171.126.9;10.40.182.1;10.40.85.1;149.171.126.11;149.171.126.13;149.171.126.16;149.171.126.2;149.171.126.5,23,,0
normal_train_02,train,normal,2,59.166.0.1;59.166.0.3;59.166.0.4;59.166.0.5;59.166.0.0;59.166.0.2;59.166.0.9;59.166.0.6;59.166.0.8;59.166.0.7;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.3;149.171.126.5;149.171.126.7;10.40.182.1;10.40.85.10;149.171.126.2;149.171.126.8,21,,0
normal_train_02,train,normal,3,59.166.0.0;59.166.0.1;59.166.0.3;59.166.0.7;59.166.0.2;59.166.0.4;59.166.0.8;59.166.0.6;59.166.0.9;59.166.0.5;149.171.126.15;10.40.182.1;10.40.85.1;149.171.126.4;149.171.126.7;149.171.126.0;149.171.126.2;149.171.126.5,18,,0
normal_train_02,train,normal,4,59.166.0.4;59.166.0.2;59.166.0.3;59.166.0.1;59.166.0.8;59.166.0.7;59.166.0.9;59.166.0.6;59.166.0.5;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.12;10.40.182.1;10.40.85.1;149.171.126.4;149.171.126.13;149.171.126.2;149.171.126.5;149.171.126.6;149.171.126.8,22,,0
normal_train_02,train,normal,5,59.166.0.3;59.166.0.0;59.166.0.7;59.166.0.4;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.15;149.171.126.10;10.40.85.1;149.171.126.0;10.40.182.1;10.40.85.10;149.171.126.3;149.171.126.5;149.171.126.6;149.171.126.7,17,,0
normal_train_02,train,normal,6,59.166.0.1;59.166.0.8;59.166.0.2;59.166.0.9;59.166.0.3;59.166.0.6;59.166.0.0;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.3;149.171.126.4;10.40.85.1;149.171.126.2;149.171.126.7;10.40.182.6;149.171.126.6;149.171.126.8;149.171.126.9,21,,0
normal_train_02,train,normal,7,59.166.0.3;59.166.0.0;59.166.0.2;59.166.0.5;59.166.0.4;59.166.0.8;59.166.0.1;59.166.0.9;59.166.0.6;149.171.126.18;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.12;149.171.126.2;10.40.85.1;10.40.182.1;10.40.85.10;149.171.126.19;149.171.126.3;149.171.126.4;149.171.126.7;149.171.126.8,23,,0
normal_train_02,train,normal,8,59.166.0.8;59.166.0.3;59.166.0.2;59.166.0.1;59.166.0.5;59.166.0.0;59.166.0.6;59.166.0.4;59.166.0.7;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.5;149.171.126.0;149.171.126.1;149.171.126.17,17,,0
normal_train_02,train,normal,9,59.166.0.2;59.166.0.0;59.166.0.3;59.166.0.5;59.166.0.4;59.166.0.1;59.166.0.6;59.166.0.9;59.166.0.7;59.166.0.8;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.14;10.40.85.1;149.171.126.6;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.2;149.171.126.3;149.171.126.5;149.171.126.7;149.171.126.8,24,,0
normal_train_02,train,normal,10,59.166.0.4;59.166.0.5;59.166.0.2;59.166.0.7;59.166.0.9;59.166.0.1;59.166.0.3;59.166.0.6;59.166.0.0;59.166.0.8;149.171.126.18;149.171.126.10;149.171.126.12;149.171.126.14;149.171.126.15;10.40.85.1;149.171.126.3;149.171.126.8;149.171.126.0;149.171.126.1;149.171.126.5,21,,0
normal_train_02,train,normal,11,59.166.0.6;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.2;149.171.126.8;10.40.182.1;10.40.85.1;149.171.126.0;149.171.126.1;149.171.126.4;10.40.85.10;149.171.126.3;149.171.126.5;149.171.126.6;149.171.126.7,18,,0
normal_train_02,train,normal,12,59.166.0.5;59.166.0.1;59.166.0.2;59.166.0.7;59.166.0.0;59.166.0.9;59.166.0.3;59.166.0.6;59.166.0.4;59.166.0.8;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;10.40.182.1;10.40.85.1;149.171.126.11;149.171.126.2;149.171.126.7;149.171.126.8;149.171.126.9;149.171.126.1;149.171.126.5,24,,0
normal_train_02,train,normal,13,59.166.0.2;59.166.0.4;59.166.0.8;59.166.0.0;59.166.0.5;59.166.0.6;59.166.0.3;59.166.0.7;59.166.0.1;59.166.0.9;149.171.126.18;149.171.126.10;149.171.126.12;149.171.126.14;149.171.126.15;149.171.126.7;10.40.182.1;10.40.85.1;10.40.85.10;149.171.126.11;149.171.126.9;149.171.126.0,22,,0
normal_train_02,train,normal,14,59.166.0.0;59.166.0.8;59.166.0.3;59.166.0.2;59.166.0.1;59.166.0.4;59.166.0.5;59.166.0.7;59.166.0.6;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.12;149.171.126.10;149.171.126.5;10.40.182.1;10.40.85.1;10.40.85.10;149.171.126.7;149.171.126.9,20,,0
normal_train_03,train,normal,0,59.166.0.1;59.166.0.4;59.166.0.8;59.166.0.5;59.166.0.3;59.166.0.7;59.166.0.6;59.166.0.9;10.40.85.1;149.171.126.3;10.40.182.1;149.171.126.1;149.171.126.11;149.171.126.19;149.171.126.5,15,,0
normal_train_03,train,normal,1,59.166.0.0;59.166.0.5;59.166.0.2;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.14;10.40.85.1;149.171.126.2;149.171.126.3;149.171.126.1;149.171.126.6;10.40.182.1;149.171.126.0;149.171.126.5,16,,0
normal_train_03,train,normal,2,59.166.0.2;59.166.0.9;59.166.0.0;59.166.0.3;59.166.0.4;59.166.0.7;59.166.0.6;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.182.1;10.40.85.1;149.171.126.2;149.171.126.5;149.171.126.7;10.40.85.10;149.171.126.0;149.171.126.1;149.171.126.6,22,,0
normal_train_03,train,normal,3,59.166.0.4;59.166.0.8;59.166.0.9;59.166.0.0;59.166.0.5;59.166.0.3;59.166.0.2;59.166.0.1;59.166.0.7;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.14;149.171.126.12;10.40.85.10;10.40.85.1;149.171.126.13;149.171.126.4,19,,0
normal_train_03,train,normal,4,59.166.0.0;59.166.0.1;59.166.0.3;59.166.0.5;59.166.0.4;59.166.0.9;59.166.0.7;59.166.0.6;59.166.0.8;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.12;149.171.126.10;149.171.126.1;149.171.126.8;10.40.85.10;149.171.126.7;149.171.126.0;149.171.126.2;149.171.126.4;149.171.126.5,22,,0
normal_train_03,train,normal,5,59.166.0.2;59.166.0.4;59.166.0.0;59.166.0.3;59.166.0.1;59.166.0.9;59.166.0.8;59.166.0.7;59.166.0.6;59.166.0.5;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;10.40.85.1;149.171.126.4;149.171.126.6;149.171.126.8;149.171.126.9;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.2;149.171.126.5,24,,0
normal_train_03,train,normal,6,59.166.0.2;59.166.0.0;59.166.0.4;59.166.0.7;59.166.0.5;59.166.0.3;59.166.0.6;59.166.0.8;59.166.0.9;59.166.0.1;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.14;149.171.126.10;10.40.85.1;10.40.85.10;149.171.126.0;149.171.126.4;149.171.126.6;149.171.126.1;149.171.126.16;149.171.126.19;149.171.126.2;149.171.126.8;149.171.126.9,26,,0
normal_train_03,train,normal,7,59.166.0.4;59.166.0.9;59.166.0.1;59.166.0.3;59.166.0.5;59.166.0.7;59.166.0.8;59.166.0.0;59.166.0.6;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.15;10.40.85.1;149.171.126.5;149.171.126.6;149.171.126.2,17,,0
normal_train_03,train,normal,8,59.166.0.0;59.166.0.4;59.166.0.1;59.166.0.9;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.14;10.40.182.1;149.171.126.8;149.171.126.0;149.171.126.17;149.171.126.3;149.171.126.5;149.171.126.6;149.171.126.7;149.171.126.9,18,,0
normal_train_03,train,normal,9,59.166.0.2;59.166.0.1;59.166.0.3;59.166.0.4;59.166.0.6;59.166.0.9;59.166.0.0;59.166.0.5;59.166.0.7;59.166.0.8;149.171.126.18;149.171.126.15;149.171.126.12;10.40.85.10;149.171.126.1;149.171.126.5;10.40.85.1;149.171.126.16;149.171.126.17;149.171.126.2;149.171.126.3;149.171.126.8,22,,0
normal_train_03,train,normal,10,59.166.0.0;59.166.0.4;59.166.0.5;59.166.0.7;59.166.0.1;59.166.0.8;59.166.0.6;59.166.0.2;59.166.0.9;59.166.0.3;10.40.85.1;10.40.85.10;149.171.126.0;149.171.126.3;149.171.126.8;10.40.182.1;149.171.126.1;149.171.126.16;149.171.126.17;149.171.126.2,20,,0
normal_train_03,train,normal,11,59.166.0.5;59.166.0.3;59.166.0.9;59.166.0.2;59.166.0.4;59.166.0.1;59.166.0.7;59.166.0.8;59.166.0.6;149.171.126.18;149.171.126.10;149.171.126.12;149.171.126.14;149.171.126.15;10.40.85.1;149.171.126.0;149.171.126.5;10.40.182.1;149.171.126.1;149.171.126.2;149.171.126.6,21,,0
normal_train_03,train,normal,12,59.166.0.4;59.166.0.5;59.166.0.2;59.166.0.1;59.166.0.8;59.166.0.6;59.166.0.0;59.166.0.9;59.166.0.7;59.166.0.3;10.40.85.1;149.171.126.2;149.171.126.5;149.171.126.8;10.40.182.1;149.171.126.11;149.171.126.3;149.171.126.6,18,,0
normal_train_03,train,normal,13,59.166.0.4;59.166.0.1;59.166.0.3;59.166.0.0;59.166.0.8;59.166.0.2;59.166.0.5;59.166.0.6;59.166.0.7;59.166.0.9;149.171.126.18;149.171.126.10;149.171.126.12;149.171.126.15;149.171.126.14;10.40.85.1;10.40.182.1;149.171.126.2;149.171.126.5;149.171.126.9,20,,0
normal_train_03,train,normal,14,59.166.0.3;59.166.0.9;59.166.0.0;59.166.0.7;59.166.0.2;59.166.0.1;59.166.0.5;59.166.0.4;59.166.0.6;59.166.0.8;149.171.126.18;149.171.126.12;10.40.85.10;149.171.126.16;149.171.126.8;149.171.126.2;149.171.126.5;149.171.126.9;192.168.241.243,19,,0
normal_train_04,train,normal,0,59.166.0.9;59.166.0.2;59.166.0.3;59.166.0.1;59.166.0.5;59.166.0.0;59.166.0.6;59.166.0.7;59.166.0.4;59.166.0.8;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.12;10.40.85.1;10.40.182.1;149.171.126.2;149.171.126.9;149.171.126.0;149.171.126.1;149.171.126.8,21,,0
